,0,1,2,3,4,5,6,7,8,9
23,-0.11248076294467173,0.22976843553798496,-0.1198461988415137,0.010834432511116454,0.0,0.0,0.0,0.0,0.0,0.0
24,-0.11303048596316598,0.2210334415308355,0.12990426107628503,-0.01952938769760062,0.0,0.0,0.0,0.0,0.0,0.0
25,-0.115010192475241,0.19446224506284635,-0.11534284994556178,-0.017805323008991722,0.0,0.0,0.0,0.0,0.0,0.0
26,-0.10228587382631725,0.2207268428109482,-0.1343203032219557,0.00878052059297401,0.0,0.0,0.0,0.0,0.0,0.0
27,-0.06719138703099908,0.061383099048431755,0.3154804733400478,-0.022866119434009388,0.0,0.0,0.0,0.0,0.0,0.0
28,-0.12607292426948277,0.23770691373043548,0.055608370766373295,0.03217127872623417,0.0,0.0,0.0,0.0,0.0,0.0
29,-0.09925483951510972,0.08260999083094658,-0.01915130543796198,0.0673483815403352,0.0,0.0,0.0,0.0,0.0,0.0
30,-0.06305371227216804,0.0916221825783943,-0.03345647848405123,-0.019726766351176338,0.0,0.0,0.0,0.0,0.0,0.0
31,-0.11941377166272134,0.2574760556391094,-0.008678202346489581,0.0029809919250944564,0.0,0.0,0.0,0.0,0.0,0.0
32,-0.1260018391348769,0.27862650403042555,-0.1144873651082821,-0.07059076231541046,0.0,0.0,0.0,0.0,0.0,0.0
33,-0.1273571144950639,0.21035310125530843,0.04224663610012587,0.04504414297391475,0.0,0.0,0.0,0.0,0.0,0.0
34,-0.07644685962222643,0.13583576066205563,0.10050395778908532,-0.022080454083368034,0.0,0.0,0.0,0.0,0.0,0.0
35,0.004607648028045098,-0.05070185975666035,0.646576702482514,-0.08064163128654249,0.0,0.0,0.0,0.0,0.0,0.0
36,-0.14576412602495897,0.25614671826818586,-0.13511902072965792,0.009581651018964946,0.0,0.0,0.0,0.0,0.0,0.0
37,-0.025574126049779603,0.12110934176878661,0.5599484724089081,-0.03186139679903749,0.0,0.0,0.0,0.0,0.0,0.0
38,-0.11522115131517666,0.16054820729430513,-0.40275881071252256,0.1036971759322636,0.0,0.0,0.0,0.0,0.0,0.0
39,-0.08212678882239477,0.11105747323860535,-0.1258949753188208,0.03369374753364271,0.0,0.0,0.0,0.0,0.0,0.0
40,-0.12520629349251627,0.1872004869296704,-0.10238180743002834,0.00015163600784383222,0.0,0.0,0.0,0.0,0.0,0.0
41,-0.07316610790600472,-0.004047183582191462,0.1891142887548144,-0.04825177511299678,0.0,0.0,0.0,0.0,0.0,0.0
42,-0.07765695531317246,0.15695352923050782,-0.08505752610672614,0.0049238486466222035,0.0,0.0,0.0,0.0,0.0,0.0
43,-0.07116439544153401,0.05548476035503644,0.13543677279903257,0.025848590542404112,0.0,0.0,0.0,0.0,0.0,0.0
44,-0.11815284893660134,0.1768612034323334,-0.14488746511873057,-0.0019295531192598074,0.0,0.0,0.0,0.0,0.0,0.0
45,-0.1407313937846281,0.27384919981784966,-0.35274488285407635,0.034644097295924256,0.0,0.0,0.0,0.0,0.0,0.0
46,-0.1176383715093461,0.2129420497764686,-0.1326869773557841,0.04837847748225604,0.0,0.0,0.0,0.0,0.0,0.0
47,-0.13860153816146573,0.22168951187406782,-0.24261608198535817,0.02178010532572502,0.0,0.0,0.0,0.0,0.0,0.0
48,-0.1381490758450198,0.20799006422407548,-0.23740927898726646,0.08228798411383141,0.0,0.0,0.0,0.0,0.0,0.0
49,-0.06532964124260889,0.14512380851826026,0.24518951020476928,0.04724816893216631,0.0,0.0,0.0,0.0,0.0,0.0
50,-0.1386359877825826,0.27668668254292145,-0.050664070535181016,-0.03514837362705093,0.0,0.0,0.0,0.0,0.0,0.0
51,-0.14708292217297886,0.28996970301717545,-0.20142985212188583,0.003681762864226551,0.0,0.0,0.0,0.0,0.0,0.0
52,-0.12928362738789034,0.16000491182510956,-0.07523435989630474,0.02116804673555392,0.0,0.0,0.0,0.0,0.0,0.0
53,-0.11882487841210694,0.1696934938762807,-0.2374944247362292,0.045631612374454456,0.0,0.0,0.0,0.0,0.0,0.0
54,-0.13689933942600138,0.21554733731473255,-0.20611262512454026,0.03564233257504633,0.0,0.0,0.0,0.0,0.0,0.0
55,-0.14468690045615756,0.2796991730710494,-0.19685049699343674,-0.011260627400763007,0.0,0.0,0.0,0.0,0.0,0.0
56,-0.08463570860059438,0.12455179216411645,0.04951114929703772,-0.06908152895067124,0.0,0.0,0.0,0.0,0.0,0.0
57,-0.13198183482184056,0.1956159878124755,-0.027079510310116437,0.03303335373370337,0.0,0.0,0.0,0.0,0.0,0.0
58,-0.12541740881228078,0.1686958520453894,-0.13628719326109198,-0.03749484154687975,0.0,0.0,0.0,0.0,0.0,0.0
59,-0.07182461275302368,0.18295475815218926,0.07706938170629382,0.05649258495128183,0.0,0.0,0.0,0.0,0.0,0.0
60,0.015870357964449557,-0.002002090822495524,1.1678515551733668,-0.0013342394797074175,0.0,0.0,0.0,0.0,0.0,0.0
61,-0.10088473579433717,0.13514342338463928,0.015137804048768098,0.036275710398525784,0.0,0.0,0.0,0.0,0.0,0.0
62,-0.09279675313704683,0.03130551084321749,0.14804964416990088,0.028530958094858554,0.0,0.0,0.0,0.0,0.0,0.0
63,-0.06934647922460702,0.04651768779864119,0.15891951141574237,0.022117870719894826,0.0,0.0,0.0,0.0,0.0,0.0
64,-0.11219519253235707,0.23069433674843967,0.004909119358378449,-0.04836533516634649,0.0,0.0,0.0,0.0,0.0,0.0
65,-0.08666010038151956,0.06370697808637721,-0.06517001567236026,0.06893729348428577,0.0,0.0,0.0,0.0,0.0,0.0
66,-0.09967460305456338,0.1498389225296475,-0.2236210518338747,-0.01048131724615715,0.0,0.0,0.0,0.0,0.0,0.0
67,-0.062304161517629436,-0.046480517286613704,0.08229001812560513,0.012738339802531447,0.0,0.0,0.0,0.0,0.0,0.0
68,-0.07822283256115788,0.06572236704256719,0.2954563282295078,0.02295155724146578,0.0,0.0,0.0,0.0,0.0,0.0
69,-0.058984244377153355,0.1795853356364519,0.27159183664854597,-0.012773994891434494,0.0,0.0,0.0,0.0,0.0,0.0
70,0.005729651441368904,-0.17866925041449103,-0.009807619878835609,0.06365946879475444,0.0,0.0,0.0,0.0,0.0,0.0
71,-0.0492990128207705,-0.036571930418159614,0.013452881438578463,0.15938830207640403,0.0,0.0,0.0,0.0,0.0,0.0
72,-0.11064645807186316,0.2004928507742478,0.05496818306374219,-0.0540895485811155,0.0,0.0,0.0,0.0,0.0,0.0
73,-0.07599627832740571,0.047589269113098444,0.09546635964592294,-0.002128040813181342,0.0,0.0,0.0,0.0,0.0,0.0
74,-0.10962574312323797,0.1712708704092485,0.07020245322257415,-0.014439616284135754,0.0,0.0,0.0,0.0,0.0,0.0
