CountryCode,F1,F2,F3,F4,F5,F6,F7
URY,-0.1119364014209964,0.548012664215105,0.46210215073184197,0.11946854427703453,-0.7387257792464298,0.5082263800152149,0.4136872091716592
USA,-0.1786988317567633,1.158577113912084,0.4089407720143907,0.3888391150293043,-0.887560466340846,0.3246659425123425,0.05505833673732087
UZB,-0.17919911362259275,-0.3024102928457313,-0.5664791122128681,-0.6692955756306033,0.8696123739027241,-0.23379178594118788,-0.07316778038785089
VCT,-0.23795216767105165,0.17900808578942728,-0.1904895101225665,-0.03333146531180358,0.04996106442736623,-0.6403390741116618,0.44816859699589656
VEN,-0.1605247151803158,0.5737743421772085,-0.05542058250298405,-0.7244499515513857,-1.4615322336584673,-0.4057660141214928,0.5920528483303543
VGB,-0.10707298883256726,0.2717610368315167,-0.256993796476366,0.02721952656261393,0.02337493601162587,-0.06059623285009481,0.23325312414727975
VIR,0.2512843876198639,-0.094001617123082,-0.41776759596384944,0.010380015405101427,0.05008902766840385,0.40075935646698974,0.033300665717920425
VNM,-0.11135046614397803,-0.11555365309745641,-0.4064280182991089,0.6985362305798813,0.22450944094879163,-0.8960247705585908,-0.41180996543891124
VUT,-0.03178620976010918,-1.1869646922429498,-0.5766316546134677,0.6042485329603858,0.5296124342768114,0.2525560580053711,0.3381136832054192
WSM,0.1495755167948234,-1.1281487851984517,-0.23532709112252714,0.2971899751075622,-0.045501003859003915,0.43500592914503017,0.40428066855531664
YEM,-0.12223580790147756,-0.905779951136476,-0.5870961077713357,0.21625906011168575,0.26337041020495516,0.00496612981062373,0.38506057782516484
ZAF,-0.14798950080915957,0.1577758387594566,-0.2999193025004363,-0.410352244392288,-2.8134455886228746,0.0071147071953252565,1.214967195219769
ZMB,-0.13440976159338858,-0.9554612835559441,-0.266983988480258,-0.07905199398018613,-1.7611958832563575,0.3912572656336552,-0.014052312892366806
