Siruta,Localitate,Carne,Peste,LegumeFructe,Uleiuri,Lactate,Morarit,Panificatie,Populatie,Judet
57083,Chiuiesti,0.0,0.0,0.0,0.0,0.0,0.0,28.0,2530,cj
40704,Bunesti,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2687,bv
98051,Miroslovesti,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4493,is
139009,Tarna Mare,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4004,sm
7945,Spring,0.0,0.0,0.0,0.0,0.0,0.0,15.0,2591,ab
114453,Santana De Mures,16.0,0.0,0.0,0.0,69.0,0.0,16.0,5732,ms
73503,Orodel,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2644,dj
130847,Paulesti,0.0,0.0,0.0,0.0,64.0,13.0,307.0,6079,ph
32544,Oras Nasaud,0.0,0.0,3.0,0.0,8.0,1.0,4.0,11805,bn
163618,Dranceni,0.0,0.0,0.0,0.0,11.0,0.0,0.0,4762,vs
65342,Municipiul Targoviste,38.0,0.0,2.0,0.0,122.0,4.0,519.0,93626,db
180028,Porumbesti,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2654,sm
155458,Oras Deta,0.0,0.0,0.0,0.0,0.0,0.0,8.0,7642,tm
48968,Ramnicelu,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4896,bz
130892,Targsoru Vechi,0.0,0.0,0.0,0.0,0.0,0.0,7.0,10222,ph
106318,Municipiul Baia Mare,658.0,0.0,0.0,6.0,52.0,52.0,761.0,147897,mm
114514,Municipiul Sighisoara,61.0,0.0,0.0,0.0,334.0,0.0,46.0,34250,ms
32599,Oras Sangeorz-Bai,0.0,0.0,0.0,0.0,0.0,0.0,32.0,11682,bn
73567,Ostroveni,0.0,0.0,0.0,0.0,0.0,32.0,0.0,5029,dj
139107,Tiream,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2425,sm
65379,Aninoasa,121.0,0.0,0.0,0.0,0.0,0.0,38.0,6211,db
155494,Oras Jimbolia,0.0,0.0,0.0,0.0,3.0,0.0,14.0,13622,tm
171879,Orlesti,0.0,0.0,0.0,0.0,0.0,0.0,53.0,2884,vl
180091,Racsa,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2983,sm
106363,Grosi,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2800,mm
65413,Doicesti,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4789,db
155528,Oras Sannicolau Mare,0.0,0.0,3.0,0.0,0.0,2.0,16.0,14697,tm
32660,Branistea,0.0,0.0,15.0,0.0,0.0,0.0,0.0,3160,bn
49046,Rusetu,0.0,0.0,0.0,0.0,0.0,0.0,19.0,3834,bz
65431,Razvad,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8774,db
81816,Saulesti,0.0,0.0,0.0,0.0,0.0,0.0,22.0,2253,gj
73629,Pielesti,0.0,0.0,0.0,0.0,0.0,0.0,36.0,3634,dj
147358,Oras Brosteni,2.0,0.0,0.0,0.0,0.0,0.0,19.0,6509,sv
8096,Oras Teius,0.0,0.0,4.0,0.0,2.0,0.0,3.0,7519,ab
130981,Oras Baicoi,2.0,0.0,0.0,0.0,0.0,0.0,494.0,19074,ph
106407,Recea,111.0,0.0,0.0,0.0,30.0,0.0,38.0,6154,mm
114603,Albesti,0.0,0.0,0.0,0.0,0.0,0.0,41.0,6130,ms
49073,Sageata,0.0,0.0,0.0,0.0,0.0,0.0,9.0,4776,bz
40900,Cristian,0.0,0.0,0.0,0.0,0.0,6.0,0.0,5015,bv
16329,Dambovicioara,0.0,0.0,1.0,0.0,0.0,0.0,0.0,925,ag
24524,Podu Turcului,0.0,0.0,0.0,0.0,0.0,0.0,17.0,5128,bc
139214,Turulung,0.0,0.0,0.0,0.0,0.0,0.0,13.0,4336,sm
163789,Epureni,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3049,vs
8158,Unirea,0.0,0.0,0.0,0.0,59.0,0.0,0.0,5071,ab
40928,Dumbravita,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5200,bv
57314,Catcau,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2318,cj
73709,Plenita,0.0,0.0,0.0,0.0,0.0,0.0,19.0,4624,dj
122864,Grinties,0.0,0.0,0.0,0.0,0.0,0.0,21.0,2502,nt
40955,Feldioara,160.0,0.0,0.0,0.0,0.0,0.0,18.0,7414,bv
131069,Oras Boldesti-Scaeni,0.0,0.0,0.0,0.0,0.0,24.0,56.0,11594,ph
98300,Oteleni,0.0,0.0,0.0,7.0,0.0,0.0,0.0,3775,is
