Siruta,Pop_liceal,Pop_profess,Pop_primar_gimn,Pop_univ
128659,0.0,0.0,154.0,0.0
128711,510.0,69.0,904.0,0.0
128864,0.0,0.0,146.0,0.0
128882,0.0,0.0,54.0,0.0
128962,0.0,0.0,79.0,0.0
129040,0.0,0.0,144.0,0.0
129095,0.0,0.0,183.0,0.0
129111,0.0,0.0,157.0,0.0
129139,0.0,0.0,216.0,0.0
129184,0.0,0.0,166.0,0.0
129246,0.0,0.0,223.0,0.0
129282,0.0,0.0,115.0,0.0
129317,0.0,0.0,38.0,0.0
129380,0.0,0.0,124.0,0.0
129460,0.0,0.0,255.0,0.0
129503,0.0,0.0,43.0,0.0
129567,0.0,0.0,230.0,0.0
129585,90.0,51.0,264.0,0.0
129629,0.0,0.0,132.0,0.0
129656,0.0,0.0,243.0,0.0
129718,0.0,0.0,85.0,0.0
129745,0.0,0.0,254.0,0.0
129763,127.0,56.0,190.0,0.0
129816,0.0,0.0,174.0,0.0
129898,0.0,0.0,172.0,0.0
129914,510.0,0.0,138.0,0.0
129987,0.0,0.0,167.0,0.0
130026,0.0,0.0,122.0,0.0
130062,0.0,0.0,151.0,0.0
130124,0.0,0.0,149.0,0.0
130231,0.0,0.0,140.0,0.0
130286,0.0,0.0,123.0,0.0
130295,0.0,0.0,102.0,0.0
130302,0.0,0.0,123.0,0.0
130311,0.0,0.0,93.0,0.0
130320,0.0,0.0,118.0,0.0
130339,0.0,0.0,87.0,0.0
130348,0.0,0.0,167.0,0.0
130357,0.0,0.0,148.0,0.0
130366,0.0,0.0,138.0,0.0
130375,0.0,0.0,111.0,0.0
130384,0.0,0.0,84.0,0.0
130534,13035.0,1483.0,17954.0,6939.0
130552,162.0,90.0,728.0,0.0
130614,0.0,0.0,570.0,0.0
130678,0.0,0.0,587.0,0.0
130712,0.0,0.0,587.0,0.0
130785,0.0,0.0,820.0,0.0
130847,0.0,0.0,388.0,0.0
130892,0.0,0.0,892.0,0.0
130954,76.0,0.0,322.0,0.0
130981,286.0,0.0,1318.0,0.0
131069,249.0,34.0,999.0,0.0
131103,769.0,65.0,1125.0,0.0
131210,177.0,16.0,568.0,0.0
131256,2605.0,423.0,2843.0,0.0
131274,0.0,0.0,224.0,0.0
131336,322.0,0.0,759.0,0.0
131407,918.0,111.0,1593.0,0.0
131443,375.0,125.0,516.0,0.0
131461,0.0,0.0,306.0,0.0
131540,458.0,39.0,675.0,0.0
131577,469.0,0.0,384.0,0.0
131620,461.0,28.0,1161.0,0.0
131817,1435.0,206.0,1541.0,0.0
131835,0.0,0.0,500.0,0.0
131899,0.0,0.0,118.0,0.0
131933,0.0,0.0,394.0,0.0
131988,0.0,0.0,276.0,0.0
132011,0.0,0.0,218.0,0.0
132075,0.0,0.0,768.0,0.0
132137,0.0,0.0,110.0,0.0
132164,0.0,0.0,337.0,0.0
132226,0.0,0.0,191.0,0.0
132271,57.0,88.0,299.0,0.0
132315,0.0,0.0,297.0,0.0
132342,0.0,0.0,247.0,0.0
132379,0.0,0.0,149.0,0.0
132404,0.0,0.0,478.0,0.0
132459,0.0,0.0,105.0,0.0
132486,0.0,0.0,142.0,0.0
132510,0.0,0.0,383.0,0.0
132574,14.0,52.0,442.0,0.0
132645,0.0,0.0,167.0,0.0
132681,210.0,0.0,683.0,0.0
132716,0.0,0.0,191.0,0.0
132752,0.0,0.0,418.0,0.0
132805,0.0,0.0,237.0,0.0
132841,0.0,0.0,67.0,0.0
132896,0.0,0.0,394.0,0.0
133018,0.0,0.0,445.0,0.0
133090,0.0,0.0,482.0,0.0
133161,183.0,74.0,945.0,0.0
133214,0.0,0.0,840.0,0.0
133278,0.0,0.0,144.0,0.0
133330,0.0,0.0,611.0,0.0
133394,0.0,0.0,274.0,0.0
133429,0.0,0.0,201.0,0.0
133508,0.0,0.0,365.0,0.0
133562,0.0,0.0,195.0,0.0
133615,0.0,0.0,165.0,0.0
133688,0.0,0.0,183.0,0.0
133722,0.0,0.0,511.0,0.0
133795,9.0,0.0,529.0,0.0
133866,0.0,0.0,37.0,0.0
133919,0.0,0.0,98.0,0.0
133964,0.0,0.0,398.0,0.0
134014,0.0,0.0,359.0,0.0
134050,0.0,0.0,439.0,0.0
134096,373.0,54.0,868.0,0.0
134194,0.0,0.0,350.0,0.0
134336,0.0,0.0,155.0,0.0
134390,0.0,0.0,196.0,0.0
134443,0.0,0.0,444.0,0.0
134559,0.0,0.0,362.0,0.0
134648,0.0,0.0,342.0,0.0
134755,0.0,0.0,181.0,0.0
134853,0.0,0.0,163.0,0.0
134899,0.0,0.0,134.0,0.0
134942,0.0,0.0,569.0,0.0
135020,0.0,0.0,403.0,0.0
135128,0.0,0.0,100.0,0.0
135146,0.0,0.0,134.0,0.0
135164,0.0,0.0,379.0,0.0
135226,0.0,0.0,92.0,0.0
135244,11.0,65.0,632.0,0.0
135315,15.0,55.0,338.0,0.0
135404,0.0,0.0,162.0,0.0
135431,0.0,0.0,329.0,0.0
135501,0.0,0.0,265.0,0.0
135547,0.0,0.0,216.0,0.0
135618,0.0,0.0,172.0,0.0
135654,0.0,0.0,70.0,0.0
135681,0.0,0.0,73.0,0.0
135725,0.0,0.0,200.0,0.0
135789,0.0,0.0,300.0,0.0
135850,0.0,0.0,189.0,0.0
135896,0.0,0.0,357.0,0.0
135949,489.0,100.0,912.0,0.0
136107,110.0,42.0,471.0,0.0
136134,0.0,0.0,456.0,0.0
136198,0.0,0.0,284.0,0.0
136241,0.0,0.0,258.0,0.0
136250,0.0,0.0,181.0,0.0
136269,0.0,0.0,131.0,0.0
136278,0.0,0.0,171.0,0.0
136483,6445.0,1067.0,9491.0,1168.0
136526,1453.0,464.0,2081.0,0.0
136553,0.0,0.0,206.0,0.0
136599,764.0,136.0,1244.0,0.0
136642,298.0,77.0,773.0,0.0
136713,0.0,0.0,306.0,0.0
136768,0.0,0.0,269.0,0.0
136802,0.0,0.0,263.0,0.0
136848,56.0,74.0,591.0,0.0
136919,0.0,0.0,215.0,0.0
136964,0.0,0.0,331.0,0.0
137032,0.0,0.0,266.0,0.0
137069,0.0,0.0,225.0,0.0
137103,0.0,0.0,157.0,0.0
137130,0.0,0.0,233.0,0.0
137185,0.0,0.0,302.0,0.0
137229,0.0,0.0,310.0,0.0
137274,0.0,0.0,89.0,0.0
137292,0.0,0.0,189.0,0.0
137363,0.0,0.0,98.0,0.0
137407,0.0,0.0,103.0,0.0
137443,0.0,0.0,248.0,0.0
137504,0.0,0.0,209.0,0.0
137540,0.0,0.0,372.0,0.0
137611,0.0,0.0,270.0,0.0
137675,0.0,0.0,329.0,0.0
137728,0.0,0.0,133.0,0.0
137746,0.0,0.0,274.0,0.0
137764,0.0,0.0,498.0,0.0
137844,0.0,0.0,336.0,0.0
137899,0.0,0.0,143.0,0.0
137960,19.0,0.0,428.0,0.0
138039,325.0,64.0,794.0,0.0
138084,0.0,0.0,546.0,0.0
138164,0.0,0.0,377.0,0.0
138208,0.0,0.0,459.0,0.0
138280,0.0,0.0,358.0,0.0
138351,0.0,0.0,232.0,0.0
138431,0.0,0.0,387.0,0.0
138501,0.0,0.0,81.0,0.0
138538,0.0,0.0,165.0,0.0
138574,0.0,0.0,347.0,0.0
138618,0.0,0.0,217.0,0.0
138663,0.0,0.0,302.0,0.0
138734,0.0,0.0,248.0,0.0
138770,0.0,0.0,104.0,0.0
138805,0.0,0.0,154.0,0.0
138869,0.0,0.0,357.0,0.0
138921,16.0,76.0,459.0,0.0
139009,66.0,0.0,349.0,0.0
139054,0.0,0.0,201.0,0.0
139107,0.0,0.0,205.0,0.0
139143,0.0,0.0,64.0,0.0
139170,172.0,80.0,536.0,0.0
139214,0.0,0.0,398.0,0.0
139250,0.0,0.0,68.0,0.0
139287,0.0,0.0,153.0,0.0
139330,0.0,0.0,248.0,0.0
139358,0.0,0.0,406.0,0.0
139394,0.0,0.0,350.0,0.0
139704,4104.0,398.0,5569.0,378.0
139740,399.0,119.0,702.0,0.0
139811,708.0,95.0,981.0,0.0
139884,1374.0,217.0,1705.0,0.0
139937,0.0,0.0,141.0,0.0
139982,0.0,0.0,177.0,0.0
140084,0.0,0.0,110.0,0.0
140146,0.0,0.0,284.0,0.0
140208,0.0,0.0,102.0,0.0
140244,0.0,0.0,73.0,0.0
140280,0.0,0.0,350.0,0.0
140324,0.0,0.0,297.0,0.0
140379,0.0,0.0,202.0,0.0
140440,0.0,0.0,151.0,0.0
140477,0.0,0.0,88.0,0.0
140501,0.0,0.0,270.0,0.0
140547,0.0,0.0,177.0,0.0
140583,0.0,0.0,80.0,0.0
140627,196.0,72.0,610.0,0.0
140672,0.0,0.0,191.0,0.0
140770,0.0,0.0,58.0,0.0
140823,0.0,0.0,132.0,0.0
140869,0.0,0.0,133.0,0.0
140958,0.0,0.0,99.0,0.0
141027,0.0,0.0,177.0,0.0
141081,0.0,0.0,133.0,0.0
141134,97.0,0.0,195.0,0.0
141232,0.0,0.0,150.0,0.0
141312,0.0,0.0,198.0,0.0
141376,0.0,0.0,208.0,0.0
141447,73.0,31.0,242.0,0.0
141535,0.0,0.0,225.0,0.0
141580,103.0,11.0,253.0,0.0
141722,0.0,0.0,330.0,0.0
141786,0.0,0.0,123.0,0.0
141884,0.0,0.0,66.0,0.0
141946,0.0,0.0,182.0,0.0
142006,0.0,0.0,159.0,0.0
142079,0.0,0.0,159.0,0.0
142122,0.0,0.0,185.0,0.0
142177,0.0,0.0,251.0,0.0
142239,97.0,117.0,397.0,0.0
142284,0.0,0.0,293.0,0.0
142337,0.0,0.0,260.0,0.0
142373,0.0,0.0,117.0,0.0
142426,0.0,0.0,283.0,0.0
142499,0.0,0.0,85.0,0.0
142550,0.0,0.0,184.0,0.0
142612,8.0,56.0,396.0,0.0
142676,0.0,0.0,142.0,0.0
142710,8.0,0.0,243.0,0.0
142774,129.0,68.0,225.0,0.0
142854,0.0,0.0,223.0,0.0
142881,141.0,102.0,532.0,0.0
142952,0.0,0.0,336.0,0.0
143021,0.0,0.0,155.0,0.0
143067,0.0,0.0,58.0,0.0
143147,0.0,0.0,88.0,0.0
143450,7816.0,1145.0,12878.0,16322.0
143487,0.0,0.0,330.0,0.0
143502,0.0,0.0,168.0,0.0
143520,0.0,0.0,526.0,0.0
143557,0.0,0.0,332.0,0.0
143619,2068.0,459.0,3734.0,0.0
143646,30.0,91.0,252.0,0.0
143682,268.0,71.0,785.0,0.0
143735,288.0,29.0,1109.0,0.0
143771,133.0,86.0,508.0,0.0
143806,184.0,121.0,880.0,0.0
143851,0.0,0.0,302.0,0.0
143888,0.0,0.0,214.0,0.0
143922,0.0,0.0,98.0,0.0
143959,0.0,0.0,237.0,0.0
143995,0.0,0.0,123.0,0.0
144054,241.0,28.0,1227.0,0.0
144116,0.0,0.0,307.0,0.0
144152,0.0,0.0,437.0,0.0
144198,0.0,0.0,239.0,0.0
144232,0.0,0.0,161.0,0.0
144303,0.0,0.0,183.0,0.0
144349,0.0,0.0,433.0,0.0
144376,0.0,0.0,192.0,0.0
144410,0.0,0.0,89.0,0.0
144456,0.0,0.0,163.0,0.0
144508,0.0,0.0,107.0,0.0
144535,0.0,0.0,118.0,0.0
144553,0.0,0.0,205.0,0.0
144599,0.0,0.0,398.0,0.0
144615,0.0,0.0,305.0,0.0
144651,83.0,139.0,394.0,0.0
144713,0.0,0.0,467.0,0.0
144731,0.0,0.0,326.0,0.0
144795,0.0,0.0,242.0,0.0
144866,0.0,0.0,53.0,0.0
144893,0.0,0.0,113.0,0.0
144928,84.0,47.0,435.0,0.0
144964,0.0,0.0,134.0,0.0
144991,0.0,0.0,132.0,0.0
145042,0.0,0.0,150.0,0.0
145104,0.0,0.0,357.0,0.0
145140,0.0,0.0,440.0,0.0
145202,0.0,0.0,377.0,0.0
145220,0.0,0.0,181.0,0.0
145275,0.0,0.0,271.0,0.0
145293,0.0,0.0,281.0,0.0
145355,0.0,0.0,271.0,0.0
145382,0.0,0.0,63.0,0.0
145408,0.0,0.0,737.0,0.0
145471,0.0,0.0,198.0,0.0
145499,94.0,23.0,502.0,0.0
145603,0.0,0.0,253.0,0.0
145667,0.0,0.0,461.0,0.0
145738,0.0,0.0,143.0,0.0
145765,0.0,0.0,276.0,0.0
145792,0.0,0.0,223.0,0.0
145827,90.0,66.0,656.0,0.0
145907,0.0,0.0,144.0,0.0
145934,0.0,43.0,303.0,0.0
145961,0.0,0.0,128.0,0.0
145998,0.0,0.0,386.0,0.0
146012,0.0,0.0,144.0,0.0
146021,0.0,0.0,134.0,0.0
146263,8903.0,1134.0,9833.0,7755.0
146281,0.0,0.0,444.0,0.0
146325,0.0,0.0,510.0,0.0
146370,0.0,0.0,1143.0,0.0
146432,0.0,0.0,559.0,0.0
146502,2382.0,253.0,1507.0,0.0
146539,3766.0,339.0,2394.0,0.0
146584,1460.0,386.0,1830.0,0.0
146628,3165.0,350.0,2737.0,0.0
146655,999.0,197.0,717.0,0.0
146708,285.0,34.0,240.0,0.0
146744,995.0,170.0,1221.0,99.0
146799,0.0,0.0,329.0,0.0
146860,0.0,0.0,746.0,0.0
146904,0.0,0.0,777.0,0.0
146931,0.0,0.0,445.0,0.0
146995,0.0,0.0,216.0,0.0
147036,0.0,0.0,255.0,0.0
147054,0.0,0.0,400.0,0.0
147072,0.0,0.0,419.0,0.0
147134,0.0,0.0,630.0,0.0
147161,0.0,0.0,177.0,0.0
147205,0.0,0.0,125.0,0.0
147241,0.0,0.0,455.0,0.0
147358,160.0,0.0,503.0,0.0
147465,0.0,0.0,175.0,0.0
147526,0.0,0.0,543.0,0.0
147580,0.0,0.0,307.0,0.0
147633,309.0,205.0,980.0,0.0
147660,0.0,0.0,276.0,0.0
147713,0.0,0.0,149.0,0.0
147786,0.0,0.0,642.0,0.0
147884,0.0,0.0,140.0,0.0
147937,0.0,0.0,426.0,0.0
148006,467.0,0.0,1121.0,0.0
148097,0.0,0.0,370.0,0.0
148131,0.0,0.0,135.0,0.0
148202,168.0,0.0,233.0,0.0
148293,0.0,0.0,352.0,0.0
148328,0.0,0.0,194.0,0.0
148382,0.0,0.0,226.0,0.0
148426,521.0,132.0,1099.0,0.0
148453,0.0,0.0,492.0,0.0
148514,0.0,0.0,367.0,0.0
148612,0.0,0.0,375.0,0.0
148667,0.0,0.0,412.0,0.0
148694,0.0,0.0,527.0,0.0
148729,0.0,0.0,265.0,0.0
148765,0.0,0.0,260.0,0.0
148872,0.0,0.0,235.0,0.0
148916,0.0,0.0,224.0,0.0
148970,0.0,0.0,536.0,0.0
149049,0.0,0.0,330.0,0.0
149101,0.0,0.0,172.0,0.0
149138,60.0,15.0,107.0,0.0
149183,0.0,0.0,254.0,0.0
149227,419.0,79.0,1058.0,0.0
149290,131.0,102.0,991.0,0.0
149316,0.0,0.0,705.0,0.0
149370,0.0,0.0,109.0,0.0
149414,0.0,0.0,383.0,0.0
149502,0.0,0.0,206.0,0.0
149539,189.0,0.0,449.0,0.0
149584,0.0,0.0,95.0,0.0
149655,0.0,0.0,286.0,0.0
149682,0.0,0.0,143.0,0.0
149753,0.0,0.0,420.0,0.0
149780,190.0,91.0,29.0,0.0
149833,0.0,0.0,656.0,0.0
149851,0.0,0.0,193.0,0.0
149931,0.0,0.0,188.0,0.0
149968,0.0,0.0,691.0,0.0
150043,0.0,0.0,304.0,0.0
150070,0.0,0.0,231.0,0.0
150114,0.0,0.0,513.0,0.0
150178,0.0,0.0,158.0,0.0
150196,0.0,0.0,418.0,0.0
150221,0.0,0.0,262.0,0.0
150258,0.0,0.0,512.0,0.0
150294,0.0,0.0,550.0,0.0
150310,0.0,0.0,276.0,0.0
150356,0.0,0.0,527.0,0.0
150418,0.0,0.0,344.0,0.0
150445,0.0,0.0,328.0,0.0
150524,0.0,0.0,415.0,0.0
150588,0.0,0.0,897.0,0.0
150702,0.0,0.0,260.0,0.0
150766,0.0,0.0,331.0,0.0
150891,0.0,0.0,667.0,0.0
150935,0.0,0.0,427.0,0.0
150980,0.0,0.0,405.0,0.0
151022,0.0,0.0,726.0,0.0
151077,0.0,0.0,636.0,0.0
151095,1425.0,137.0,2044.0,0.0
151120,0.0,0.0,559.0,0.0
151157,0.0,0.0,366.0,0.0
151246,0.0,0.0,273.0,0.0
151344,0.0,0.0,565.0,0.0
151433,0.0,0.0,233.0,0.0
151442,0.0,0.0,516.0,0.0
151451,0.0,0.0,117.0,0.0
151460,0.0,0.0,308.0,0.0
151479,0.0,0.0,475.0,0.0
151488,0.0,0.0,130.0,0.0
151497,0.0,0.0,104.0,0.0
151503,0.0,0.0,224.0,0.0
151512,0.0,0.0,446.0,0.0
151521,0.0,0.0,303.0,0.0
151530,0.0,0.0,148.0,0.0
151549,0.0,0.0,256.0,0.0
151558,0.0,0.0,527.0,0.0
151567,0.0,0.0,250.0,0.0
151576,0.0,0.0,374.0,0.0
151585,0.0,0.0,177.0,0.0
151683,2248.0,22.0,1752.0,0.0
151709,0.0,0.0,30.0,0.0
151736,0.0,0.0,308.0,0.0
151763,0.0,0.0,87.0,0.0
151790,4377.0,143.0,3607.0,661.0
151816,0.0,0.0,144.0,0.0
151834,0.0,0.0,144.0,0.0
151870,2811.0,313.0,2159.0,0.0
151905,1134.0,0.0,995.0,0.0
151932,0.0,0.0,139.0,0.0
151978,619.0,0.0,1055.0,0.0
151996,0.0,0.0,66.0,0.0
152038,0.0,0.0,247.0,0.0
152083,0.0,0.0,303.0,0.0
152127,0.0,0.0,120.0,0.0
152172,93.0,0.0,336.0,0.0
152234,0.0,0.0,209.0,0.0
152252,0.0,0.0,172.0,0.0
152270,0.0,0.0,57.0,0.0
152314,0.0,0.0,177.0,0.0
152332,0.0,0.0,183.0,0.0
152350,0.0,0.0,197.0,0.0
152412,0.0,0.0,135.0,0.0
152467,0.0,0.0,152.0,0.0
152500,0.0,0.0,168.0,0.0
152528,0.0,0.0,216.0,0.0
152564,0.0,0.0,196.0,0.0
152582,0.0,0.0,248.0,0.0
152617,0.0,0.0,226.0,0.0
152662,0.0,0.0,63.0,0.0
152724,0.0,0.0,124.0,0.0
152760,0.0,0.0,285.0,0.0
152797,0.0,0.0,149.0,0.0
152868,0.0,0.0,162.0,0.0
152902,332.0,0.0,276.0,0.0
152948,0.0,0.0,144.0,0.0
152993,0.0,0.0,98.0,0.0
153026,0.0,0.0,184.0,0.0
153062,0.0,0.0,215.0,0.0
153106,0.0,0.0,116.0,0.0
153124,0.0,0.0,148.0,0.0
153151,0.0,0.0,370.0,0.0
153204,0.0,0.0,136.0,0.0
153240,15.0,0.0,159.0,0.0
153277,0.0,0.0,221.0,0.0
153295,0.0,0.0,239.0,0.0
153339,0.0,0.0,257.0,0.0
153384,0.0,0.0,114.0,0.0
153400,0.0,0.0,189.0,0.0
153437,0.0,0.0,71.0,0.0
153473,254.0,0.0,321.0,0.0
153507,0.0,0.0,477.0,0.0
153543,0.0,0.0,403.0,0.0
153561,157.0,0.0,214.0,0.0
153589,0.0,0.0,214.0,0.0
153605,0.0,0.0,348.0,0.0
153623,0.0,0.0,162.0,0.0
153696,0.0,0.0,255.0,0.0
153776,0.0,0.0,189.0,0.0
153829,0.0,0.0,151.0,0.0
153865,0.0,0.0,118.0,0.0
153909,0.0,0.0,67.0,0.0
153936,0.0,0.0,146.0,0.0
153972,0.0,0.0,85.0,0.0
154013,0.0,0.0,261.0,0.0
154068,0.0,0.0,135.0,0.0
154139,0.0,0.0,84.0,0.0
154166,0.0,0.0,95.0,0.0
154184,0.0,0.0,188.0,0.0
154228,0.0,0.0,147.0,0.0
154282,0.0,0.0,200.0,0.0
154308,0.0,0.0,145.0,0.0
154344,0.0,0.0,81.0,0.0
154380,0.0,0.0,206.0,0.0
154415,0.0,0.0,133.0,0.0
154460,0.0,0.0,107.0,0.0
154497,0.0,0.0,215.0,0.0
154521,0.0,0.0,128.0,0.0
154585,0.0,0.0,233.0,0.0
154665,0.0,0.0,291.0,0.0
154709,0.0,0.0,188.0,0.0
154736,0.0,0.0,73.0,0.0
154754,0.0,0.0,181.0,0.0
154790,0.0,0.0,173.0,0.0
154834,0.0,0.0,196.0,0.0
154852,0.0,0.0,189.0,0.0
154914,0.0,0.0,96.0,0.0
154932,0.0,0.0,247.0,0.0
154978,0.0,0.0,89.0,0.0
154996,0.0,0.0,127.0,0.0
155083,0.0,0.0,135.0,0.0
155092,0.0,0.0,101.0,0.0
155109,0.0,0.0,118.0,0.0
155118,0.0,0.0,65.0,0.0
155127,0.0,0.0,157.0,0.0
155136,0.0,0.0,106.0,0.0
155145,0.0,0.0,99.0,0.0
155154,0.0,0.0,51.0,0.0
155243,14442.0,1307.0,22275.0,40002.0
155261,0.0,0.0,618.0,0.0
155289,0.0,0.0,237.0,0.0
155314,84.0,0.0,617.0,0.0
155350,2270.0,431.0,3560.0,360.0
155403,209.0,0.0,658.0,0.0
155458,351.0,170.0,516.0,0.0
155494,615.0,112.0,908.0,0.0
155528,908.0,188.0,1202.0,0.0
155546,0.0,0.0,121.0,0.0
155591,0.0,0.0,189.0,0.0
155662,0.0,0.0,8.0,0.0
155724,0.0,0.0,134.0,0.0
155760,0.0,0.0,198.0,0.0
155797,0.0,0.0,148.0,0.0
155840,0.0,0.0,275.0,0.0
155911,72.0,17.0,239.0,0.0
155957,0.0,0.0,130.0,0.0
156035,0.0,0.0,12.0,0.0
156106,0.0,0.0,164.0,0.0
156151,0.0,0.0,43.0,0.0
156213,0.0,0.0,372.0,0.0
156259,0.0,0.0,379.0,0.0
156277,0.0,0.0,176.0,0.0
156311,0.0,0.0,129.0,0.0
156357,203.0,0.0,440.0,0.0
156437,0.0,0.0,444.0,0.0
156473,0.0,0.0,209.0,0.0
156534,0.0,0.0,142.0,0.0
156589,0.0,0.0,117.0,0.0
156623,0.0,0.0,186.0,0.0
156669,0.0,0.0,239.0,0.0
156712,93.0,0.0,332.0,0.0
156767,0.0,0.0,136.0,0.0
156801,599.0,0.0,703.0,0.0
156927,0.0,0.0,114.0,0.0
157004,0.0,0.0,148.0,0.0
157031,0.0,0.0,188.0,0.0
157086,287.0,0.0,543.0,0.0
157193,0.0,0.0,88.0,0.0
157246,0.0,0.0,454.0,0.0
157273,0.0,0.0,100.0,0.0
157317,0.0,0.0,312.0,0.0
157362,0.0,0.0,230.0,0.0
157424,0.0,0.0,236.0,0.0
157451,0.0,0.0,425.0,0.0
157497,0.0,0.0,374.0,0.0
157530,227.0,0.0,303.0,0.0
157585,0.0,0.0,172.0,0.0
157683,0.0,0.0,257.0,0.0
157736,0.0,0.0,159.0,0.0
157781,0.0,0.0,282.0,0.0
157834,0.0,0.0,330.0,0.0
157898,301.0,0.0,186.0,0.0
157923,0.0,0.0,136.0,0.0
157969,0.0,0.0,81.0,0.0
158010,9.0,0.0,399.0,0.0
158065,197.0,0.0,397.0,0.0
158109,205.0,0.0,356.0,0.0
158136,0.0,0.0,96.0,0.0
158181,0.0,0.0,216.0,0.0
158243,0.0,0.0,220.0,0.0
158314,188.0,28.0,807.0,0.0
158396,0.0,0.0,185.0,0.0
158449,0.0,0.0,234.0,0.0
158528,0.0,0.0,440.0,0.0
158564,0.0,0.0,588.0,0.0
158608,0.0,0.0,14.0,0.0
158653,0.0,0.0,410.0,0.0
158699,0.0,0.0,437.0,0.0
158733,0.0,0.0,273.0,0.0
158779,0.0,0.0,167.0,0.0
158804,0.0,0.0,210.0,0.0
158859,0.0,0.0,433.0,0.0
158895,0.0,0.0,130.0,0.0
158966,0.0,0.0,163.0,0.0
159035,0.0,0.0,256.0,0.0
159071,0.0,0.0,139.0,0.0
159142,0.0,0.0,211.0,0.0
159213,0.0,0.0,526.0,0.0
159259,0.0,0.0,163.0,0.0
159339,0.0,0.0,155.0,0.0
159366,0.0,0.0,151.0,0.0
159375,0.0,0.0,165.0,0.0
159384,0.0,0.0,228.0,0.0
159393,0.0,0.0,120.0,0.0
159400,0.0,0.0,168.0,0.0
159419,0.0,0.0,177.0,0.0
159428,0.0,0.0,203.0,0.0
159437,0.0,0.0,169.0,0.0
159446,0.0,0.0,155.0,0.0
159455,0.0,0.0,345.0,0.0
159464,0.0,0.0,224.0,0.0
159473,0.0,0.0,316.0,0.0
159482,0.0,0.0,139.0,0.0
159491,0.0,0.0,164.0,0.0
159507,0.0,0.0,204.0,0.0
159516,0.0,0.0,114.0,0.0
159525,0.0,0.0,141.0,0.0
159614,4363.0,642.0,6590.0,0.0
159650,470.0,30.0,863.0,0.0
159687,246.0,0.0,438.0,0.0
159730,708.0,87.0,845.0,0.0
159767,118.0,0.0,213.0,0.0
159785,0.0,0.0,370.0,0.0
159847,29.0,0.0,230.0,0.0
159883,0.0,0.0,55.0,0.0
159945,0.0,0.0,30.0,0.0
159963,0.0,0.0,310.0,0.0
160047,0.0,0.0,32.0,0.0
160092,0.0,0.0,182.0,0.0
160127,0.0,0.0,244.0,0.0
160172,0.0,0.0,177.0,0.0
160225,0.0,0.0,202.0,0.0
160261,0.0,0.0,70.0,0.0
160305,0.0,0.0,164.0,0.0
160323,0.0,0.0,144.0,0.0
160387,0.0,0.0,243.0,0.0
160430,0.0,0.0,351.0,0.0
160458,0.0,0.0,104.0,0.0
160476,0.0,0.0,102.0,0.0
160528,0.0,0.0,91.0,0.0
160564,0.0,0.0,132.0,0.0
160617,0.0,0.0,438.0,0.0
160644,0.0,0.0,340.0,0.0
160680,0.0,0.0,322.0,0.0
160724,0.0,42.0,203.0,0.0
160779,0.0,0.0,28.0,0.0
160831,0.0,0.0,224.0,0.0
160877,0.0,0.0,218.0,0.0
160911,0.0,0.0,240.0,0.0
160993,0.0,0.0,230.0,0.0
161035,0.0,0.0,372.0,0.0
161053,0.0,0.0,194.0,0.0
161106,0.0,0.0,181.0,0.0
161133,0.0,0.0,40.0,0.0
161151,0.0,0.0,126.0,0.0
161179,0.0,0.0,425.0,0.0
161231,0.0,0.0,39.0,0.0
161259,0.0,0.0,73.0,0.0
161286,0.0,0.0,92.0,0.0
161302,0.0,0.0,322.0,0.0
161348,0.0,0.0,121.0,0.0
161384,229.0,100.0,472.0,0.0
161464,0.0,0.0,284.0,0.0
161482,0.0,0.0,232.0,0.0
161525,0.0,0.0,94.0,0.0
161543,0.0,0.0,187.0,0.0
161552,0.0,0.0,132.0,0.0
161561,0.0,0.0,147.0,0.0
161794,4377.0,886.0,5250.0,0.0
161829,2110.0,370.0,2281.0,0.0
161856,1386.0,191.0,1217.0,0.0
161945,4987.0,820.0,5684.0,0.0
162014,0.0,0.0,227.0,0.0
162069,0.0,0.0,136.0,0.0
162149,0.0,0.0,132.0,0.0
162194,0.0,0.0,621.0,0.0
162327,0.0,0.0,382.0,0.0
162381,0.0,0.0,599.0,0.0
162452,0.0,0.0,121.0,0.0
162498,0.0,0.0,483.0,0.0
162559,0.0,0.0,86.0,0.0
162595,0.0,0.0,147.0,0.0
162693,0.0,0.0,428.0,0.0
162791,0.0,0.0,177.0,0.0
162871,0.0,0.0,187.0,0.0
162924,0.0,0.0,206.0,0.0
163002,196.0,48.0,492.0,0.0
163057,0.0,0.0,194.0,0.0
163137,0.0,0.0,299.0,0.0
163208,0.0,0.0,132.0,0.0
163253,0.0,0.0,237.0,0.0
163324,0.0,0.0,142.0,0.0
163379,0.0,0.0,278.0,0.0
163486,99.0,109.0,730.0,0.0
163618,0.0,0.0,372.0,0.0
163681,0.0,0.0,336.0,0.0
163734,0.0,0.0,443.0,0.0
163789,0.0,0.0,256.0,0.0
163832,105.0,58.0,486.0,0.0
163903,0.0,0.0,233.0,0.0
163967,0.0,0.0,333.0,0.0
164062,0.0,0.0,353.0,0.0
164133,0.0,0.0,281.0,0.0
164197,0.0,0.0,275.0,0.0
164277,0.0,0.0,265.0,0.0
164339,0.0,0.0,527.0,0.0
164393,0.0,0.0,494.0,0.0
164543,0.0,0.0,211.0,0.0
