SIRUTA,F1,F2,F3,F4
131256,-0.76361,-0.94952,-0.61461,-0.4107
131274,-0.89824,1.16979,-0.83433,-0.48377
131336,-0.80213,-0.78922,-0.58733,-0.30488
131407,-0.32507,-0.6997,-0.49302,-0.14457
131443,-0.55652,-0.63528,-0.49393,-0.27375
131461,-1.41669,-0.81057,2.00593,1.25149
131540,-0.47715,-0.76589,-0.77211,-0.16853
131577,-0.35824,-0.01398,0.42167,-0.00561
131620,-0.25868,-0.73157,-0.59486,-0.1677
131817,-0.24024,-0.49356,-0.70895,-0.09973
131835,-0.57189,-0.45852,-0.63881,-0.07972
131899,-0.74019,0.62283,-0.15303,-0.31915
131933,-0.1498,-0.27408,-0.3854,-0.18357
131988,-0.35708,-0.03422,1.60708,-0.08744
132011,-0.57816,-0.04365,-0.06085,0.42812
132075,1.80138,0.40466,-1.42128,0.42665
132137,-1.69949,1.48811,4.91423,1.85305
132164,-0.8203,0.29532,0.84535,-0.52429
132226,-0.494,-0.56125,-0.42839,-0.16024
132271,-0.47467,0.09322,-0.2927,-0.08603
132315,-0.76977,-0.83402,-0.42845,-0.29783
132342,-0.51584,-0.76791,0.08833,0.59914
132379,0.37771,-0.47887,0.12636,0.48272
132404,-0.46229,-0.66095,-0.49217,-0.51039
132486,1.12427,-0.31711,-0.74181,-0.04033
132510,-0.33675,0.70537,-1.02602,-0.75771
132574,-0.48619,0.09441,-0.0028,-0.00932
132645,0.88859,0.17729,-0.98427,0.70412
132681,2.71234,-0.89638,1.2134,0.60138
132716,0.60548,-0.72556,-0.64024,-0.7926
132752,-0.99355,0.51044,0.3314,-0.49765
132805,6e-05,-0.45806,-0.55026,-0.01603
132841,-0.01904,1.22816,0.38085,0.59771
132896,-0.41086,1.32701,0.49087,0.93765
133018,-0.16309,0.25835,-0.35117,0.7915
133090,-0.26343,-0.33692,0.20916,0.80486
133161,0.46866,-0.80957,-0.48925,0.15355
133214,-0.27568,-0.67879,-0.52758,-0.53623
133278,-0.98197,1.0917,0.3423,0.76749
133330,-0.70259,-0.69511,-0.39724,-0.29507
133394,-0.45192,-0.46398,-0.27553,-0.21419
133429,1.0321,0.4773,0.6504,0.46756
133508,0.11241,-0.79804,-0.57379,-0.75536
133562,0.20915,-0.36835,-0.08325,-0.45358
133615,0.0291,-0.11715,0.06121,-0.25375
133688,0.1934,0.57607,-0.09292,-0.66354
133722,-0.4992,-0.16307,0.07325,-0.79291
133795,-0.43631,-0.62072,-0.82713,0.54045
133919,0.95966,0.60802,0.71394,0.49699
133964,-0.48747,0.23535,-0.94531,-0.26153
134014,-0.90976,-0.61727,-0.25218,-0.18377
134050,-0.90391,-0.25456,0.28034,0.09505
134096,-0.528,-0.46974,-0.44926,-0.61199
134194,-2.25241,0.27103,3.05476,1.125
134336,0.25079,-0.45001,0.90853,0.84259
134390,3.80734,-1.3373,-1.38205,-1.3659
134443,0.97538,-0.50514,-0.36968,-0.98911
134559,-0.36689,0.61875,-0.12969,-0.48422
134648,-0.46698,-0.27708,-0.71821,-0.17359
134755,-0.27019,-0.28821,-0.0116,-0.21171
134853,0.52985,1.29336,1.01924,-1.96001
134899,-0.94284,0.89666,0.89297,-1.00069
134942,-0.80766,0.14601,-0.51598,-0.57052
135020,-0.9517,-0.17702,0.46541,-1.23421
135128,1.94245,-0.0129,1.46209,2.37939
135146,0.41145,-0.45844,0.74102,0.06213
135164,-0.38076,-0.58516,-0.39704,-0.2312
135226,-0.83812,1.15281,0.98328,-0.33968
135244,-0.07178,-0.01019,-0.8996,-0.11355
135315,2.64537,-0.73049,0.0102,-0.83361
135404,-0.15797,-0.10515,0.7603,-1.6691
135431,-1.06784,0.08045,0.19807,-0.58512
135501,1.77366,0.54759,-0.97567,-1.02425
135547,-0.02539,-0.28955,-0.14607,-0.38591
135618,-0.21173,0.76321,-0.41592,0.91199
135654,0.76215,-0.93552,0.66951,-1.11378
135681,1.60745,2.39582,-0.19401,-0.5268
135725,-0.43922,-0.26903,-0.4329,-0.25143
135789,-0.50856,-0.53838,-0.1384,-0.51456
135850,1.08184,-1.68655,0.44663,3.39403
135896,-0.86363,-0.86453,-0.22925,1.7177
135949,-1.01554,0.14265,-0.84637,-0.48489
136107,-0.77432,-0.72638,-0.52032,-0.09713
136134,-0.66927,-0.43686,-0.53928,0.04195
136198,-0.17,-0.39967,-0.56982,-0.23962
136241,2.7238,-1.02557,0.0291,-1.69035
136250,-0.22893,0.57613,0.99693,0.09505
136269,-0.00931,-0.21424,0.83248,0.06241
136278,-0.14275,0.27905,-0.23829,-0.10538
136483,-0.9527,-0.97279,-0.57621,-0.35131
136526,-0.75587,-1.02406,-0.53712,-0.12008
136553,-0.53471,-0.60716,-0.46118,-0.0092
136599,-0.42138,-0.31237,-0.21622,-0.35327
136642,-0.68492,-0.71883,-0.66727,-0.39161
136713,-0.3089,-0.50681,0.89377,0.5996
136768,0.29737,-0.22688,-0.25674,-0.08774
136802,-1.00603,0.57495,0.32218,0.03766
136848,-0.5576,-0.45193,-0.41154,-0.04943
136919,-0.48815,-0.03971,0.67467,-0.64733
136964,-0.43506,-0.40763,-0.07249,-0.35304
137032,-0.90701,0.80942,0.67328,1.7789
137069,-0.01931,-0.85894,0.91594,0.20347
137103,-0.55354,-0.38241,0.84719,-0.47992
137130,0.14532,-0.32993,-0.05522,-0.44636
137185,-0.25866,-0.65506,-0.51954,0.05091
137229,-0.27405,-0.63739,-0.62924,-0.3872
137274,0.46606,0.28028,-0.44203,-0.53883
137292,-0.75023,-0.62109,0.44714,1.7863
137363,3.14334,1.37404,0.15886,-1.43541
137407,-0.17944,-0.63545,-0.06583,0.17988
137443,2.88423,0.29107,-1.49063,0.4805
137504,-0.03284,-0.18498,-0.04757,0.31349
137540,-0.48928,-0.62481,-0.19579,-0.0135
137611,-0.43771,-0.24765,-0.68831,-0.07246
137675,0.29147,-1.21277,1.17096,0.20464
137728,4.01253,1.14232,0.21013,0.4503
137746,0.84007,-0.33664,-0.35443,-0.33052
137764,-0.16465,0.01681,-0.93395,-0.02308
137844,0.22419,-0.13933,0.02436,-0.64858
137899,0.57714,1.11388,-1.17388,-1.36064
137960,-0.66512,-0.3046,-0.6147,-0.45758
138039,-0.29409,-0.76333,-0.43678,-0.2864
138084,-0.18753,-0.61624,-0.0737,-0.14131
138164,-0.67262,-0.77167,-0.26061,-0.41679
138208,-0.10436,-0.63761,-0.19204,0.17461
138280,-0.71462,-0.79334,-0.63122,-0.44287
138351,0.7134,0.29692,0.36717,0.07692
138431,-0.90443,-0.86494,-0.45177,-0.30187
138501,-0.14171,-0.56297,-0.24062,1.2873
138538,1.22647,-0.75105,-0.48896,1.41459
138574,-0.35062,1.49039,-1.2939,-0.34825
138618,0.18881,-0.0402,-0.7821,-0.81746
138663,-0.66443,0.52471,-0.39263,-0.44447
138734,-0.10368,1.22894,0.64575,-0.52939
138770,1.30511,-0.64524,-0.48071,1.12685
138805,-1.08263,0.5318,0.93493,-0.19507
138869,-0.56229,0.20627,0.53606,-0.46757
138921,3.42847,-1.41968,-2.25795,1.66352
139009,-0.81106,1.09455,0.00776,0.79128
139054,-0.0543,-0.29979,0.69745,-0.70516
139107,0.81247,-0.52653,-0.32355,-0.46113
139143,1.22688,-0.14525,-0.0924,0.70493
139170,-0.13263,-0.59293,0.11493,-0.16875
139214,-0.75379,-0.68453,-0.25976,-0.13643
139250,-0.62411,-0.08112,-0.48395,0.16275
139287,-0.06952,1.40607,0.28075,-0.68469
139330,-0.83779,-0.44338,-0.39285,-0.40757
139358,1.70532,0.70021,2.0303,0.01657
139394,-0.7676,-0.76728,-0.63442,-0.40959
139704,-0.9318,-0.63111,-0.83013,-0.44035
139740,-0.3479,-0.3463,-0.08428,0.05669
139811,-0.84192,-0.67729,-0.58537,-0.34431
139884,-0.69854,-0.66152,-0.58278,-0.39134
139937,-0.4389,1.50237,-0.6624,-0.41577
139982,-0.04145,-0.04558,0.79049,-0.48626
140084,-0.20567,0.32199,-0.05334,-1.24385
140146,-0.58773,0.10887,-0.85638,0.21337
140208,-0.54166,-0.35134,0.28077,0.68791
140244,-0.81405,-0.13515,0.2507,0.05852
140280,-0.62974,-0.95675,0.6765,2.26294
140324,2.35275,-0.92299,-0.57698,-0.72237
140379,0.4309,-0.63673,-0.29295,-1.20985
140440,0.12589,-0.37894,-0.25246,-0.46587
140477,-0.65007,-0.61032,0.82089,0.112
140501,0.00255,-0.52996,-0.2827,-0.26798
140547,0.09542,-0.52578,-0.73351,-0.18433
140583,1.10985,-0.02995,-0.60953,-1.1894
140627,-0.4784,-0.75297,-0.56961,-0.26501
140672,-0.59601,-0.06803,-0.65425,-0.00908
140770,-0.63689,2.07678,-0.52941,0.44555
140823,-0.64414,-0.37447,-0.61288,-0.18409
140869,-1.07074,-0.72529,0.80832,1.04989
140958,-0.55527,-0.05261,-0.00218,-0.69996
141081,-1.29547,2.79149,-1.55334,1.45508
141134,-0.85294,-0.24175,-0.49875,1.11225
141232,-0.75684,-0.25444,1.73522,-0.01409
141312,0.8667,-0.20292,0.5349,0.72959
141376,-1.03198,-0.00717,-0.51335,-0.64833
141447,-0.51956,-0.61549,0.61055,0.68705
141535,-0.15843,0.71836,-0.91382,0.19853
141580,-1.13668,-0.37016,0.78067,1.01034
141722,-0.33694,-0.10744,0.25692,-0.94128
141786,0.09465,0.40329,0.10658,-0.21983
141884,1.38116,3.47509,-1.61963,3.84763
141946,0.01585,-0.05092,1.19876,1.09687
142006,-0.34594,-0.35413,0.27565,0.38586
142079,-0.90494,-0.55031,-0.56265,-0.42928
142122,-0.28325,0.11157,-0.66627,-0.48275
142177,-0.91373,0.20646,-0.86213,0.27121
142239,-0.00429,-1.13586,0.26032,0.06518
142284,-0.39941,-0.16234,-0.19172,-0.16077
142337,0.90806,-0.06115,-0.54483,-0.12439
142373,-0.48847,1.06881,2.09643,-0.19199
142426,-0.3282,-0.78346,-0.22592,0.34162
142499,-0.4383,1.32128,-0.6802,1.03995
142550,0.53089,0.16072,1.55723,-0.67281
142612,0.16669,-0.99554,0.10218,0.64005
142676,-0.94906,1.68912,-0.95874,0.17991
142710,-1.08318,1.99882,1.18716,0.56144
142774,1.33222,0.09148,0.90524,-0.02474
142854,-1.01762,0.18187,0.43789,0.24987
142881,-0.15394,-0.6418,-0.17791,-0.3699
142952,-0.44955,0.54145,-0.86756,-0.09129
143021,-1.38256,-1.12199,2.28194,2.03021
143067,-0.91967,1.07352,1.53977,0.14411
143147,-0.68323,-0.79147,1.01783,2.27852
143450,-0.91527,-1.00709,-0.70049,-0.38999
143487,0.68232,-1.00386,-0.93187,-0.96893
143502,-1.67177,3.0305,2.36688,-1.31253
143520,-0.73497,-0.7914,-0.49707,-0.36022
143557,-0.74138,-0.86084,-0.72757,-0.38852
143619,-0.39423,-0.77321,-0.40577,-0.21684
143646,-0.15259,0.02397,0.34068,-0.53211
143682,-0.65329,0.20441,-0.58752,-0.16825
143735,-0.62407,-0.8599,-0.51174,-0.43459
143771,3.42225,-0.08917,-1.40534,-0.87041
143806,0.19425,-0.8536,0.16127,-0.19059
143851,1.06626,-0.78911,-0.7429,-0.49503
143888,-1.02818,1.23796,0.83055,0.02207
143922,-0.87175,0.05225,-0.21326,3.52808
143959,1.13919,0.23405,0.46815,0.20245
143995,-0.08816,-0.13271,0.0459,0.22739
144054,-0.90792,-0.67576,-0.59124,-0.3454
144116,-0.33122,-0.7073,-0.4206,0.06085
144152,-0.19026,-0.12678,0.33764,-0.60214
144198,-0.64207,0.00692,0.48747,-0.59043
144232,0.03202,0.204,-0.05113,-0.50756
144303,-0.17559,-0.31548,0.12337,0.12197
144349,0.5954,-0.95726,-0.39307,-0.36942
144376,-1.41527,2.45969,4.30709,0.06953
144410,-0.37424,0.1063,1.81393,0.24205
144456,1.18042,-0.19261,0.69323,0.83605
144508,-0.3312,-0.24028,0.82838,-0.3714
144535,-0.20358,0.45645,-0.5471,-0.85633
144553,-0.07519,-0.60501,-0.53594,-0.46325
144599,0.20856,-0.88089,-0.54034,0.8672
144615,0.82732,0.44507,-0.79554,-1.16777
144651,0.54786,-0.85998,1.21428,0.01657
144713,-0.08386,-0.28564,-0.32031,-0.68638
144731,-0.5664,-0.31804,0.11853,0.43475
144795,-0.23937,-0.61489,0.16691,-0.39486
144893,2.27308,-1.28481,-0.18105,2.73889
144928,0.38037,-0.57385,-0.47741,0.38853
144964,-0.19321,-0.2719,1.63961,-0.37745
144991,0.51955,-0.51915,-0.02493,0.55999
145042,0.48904,1.21043,3.62337,1.98595
145104,0.33872,-0.70707,0.0512,-1.00874
145140,-0.42799,0.27987,-0.26096,-0.19006
145202,-0.10757,-0.86875,0.16117,-0.13521
145220,-0.64893,-0.09341,1.53986,0.25876
145275,1.98545,-0.89615,-0.26307,0.11849
145293,-0.38618,-0.79018,-0.41961,-0.56406
145355,1.24799,-0.42874,-0.54446,-0.96249
145382,-0.12055,0.17799,-0.02815,0.80175
145408,-0.07526,-0.54801,0.98554,-0.26687
145471,-0.69033,-0.5308,-0.2633,-0.49574
145499,-0.05169,-0.42515,-0.48191,-0.06438
145603,-0.75114,-0.73667,-0.00405,-0.11215
145667,-0.4674,-0.44083,-0.72088,-0.06536
145738,1.69239,0.53614,-0.08347,0.5018
145765,-0.95321,-0.92139,-0.27182,-0.51359
145792,-0.58208,-0.60655,0.59694,-0.3875
145827,2.67064,-0.93665,-1.45311,0.72101
145907,0.684,-0.94299,0.02962,0.87736
145934,1.09304,-0.70044,0.02818,-0.77233
145961,0.3979,3.20467,-0.60767,1.28723
145998,-0.52775,0.37756,0.25075,0.65064
146012,-0.00311,0.84044,-1.27471,2.79999
146021,2.59388,-0.80714,1.52228,0.94248
146263,-0.92744,-0.97714,-0.71094,-0.42456
146281,-0.53196,-0.3995,-0.36545,-0.74416
146325,-0.29186,-0.49529,-0.09445,-0.34336
146370,-0.76766,-0.52269,-0.48287,-0.45045
146432,-0.86661,-0.89952,-0.67906,-0.30412
146502,-0.8586,-0.82115,-0.71085,-0.33416
146539,-0.84557,-0.86023,-0.64551,-0.41083
146584,-0.73089,-0.99162,-0.57418,-0.36962
146628,-0.79298,-0.93208,-0.62355,-0.41247
146655,-0.93836,-0.47424,-0.45721,-0.62955
146708,0.09119,-0.49165,-0.24732,0.11787
146744,-0.78938,-0.74778,-0.72051,-0.46283
146799,-0.59603,-0.56128,-0.35053,-0.3329
146860,-0.06273,-0.98769,0.00907,-0.19834
146904,1.01222,-0.96042,-0.31458,0.03561
146931,0.57727,-0.5027,-1.04394,0.25808
146995,-0.61538,0.07835,-0.04597,-0.55605
147036,-0.85559,-0.1103,-0.14603,-0.65606
147054,1.41945,-0.3133,0.38476,0.50056
147072,-0.54585,0.89715,-0.54788,0.07025
147134,2.43488,-1.74639,0.12738,1.03188
147161,0.80236,-0.79162,0.25214,0.409
147205,0.02135,0.89824,0.00293,-0.33388
147241,0.82621,-0.78419,0.35159,0.86737
147358,-0.5782,-0.31133,-0.31167,-0.11376
147465,-0.75874,0.41594,-0.18705,0.04179
147526,0.15271,-0.00542,-0.24307,-0.21835
147580,2.06093,-0.98158,-0.3426,0.81486
147633,-0.86515,-0.57385,-0.2259,-0.11187
147660,-0.33854,-0.33091,0.10164,-0.56383
147713,0.21451,0.08079,-0.63501,-0.34681
147786,0.15216,-0.75922,-0.66607,-0.7119
147884,1.3234,-0.39397,-0.46404,-0.59872
147937,-0.26146,-0.71283,-0.53401,-0.26311
148006,-0.52119,-0.26065,0.25224,0.03026
148097,2.47779,-0.92988,-0.73602,-0.66174
148131,-0.67179,-0.36962,0.08397,-0.14436
148202,-0.73707,1.57781,1.09216,1.2341
148293,-0.69784,-0.73863,-0.04692,-0.30886
148328,0.80136,-0.11361,0.38962,-1.53525
148382,2.95233,0.4001,-0.34596,1.16618
148426,-0.73882,-0.53493,-0.3464,-0.48548
148453,-0.27706,-0.19719,-0.31953,1.54837
148514,0.06281,-0.59931,-0.15455,-0.35365
148612,-0.65924,1.94683,-0.85813,0.0331
148667,-0.72043,-0.04304,-0.53651,-0.19381
148694,0.46797,0.12283,0.35852,0.00066
148729,-0.71995,0.1996,-0.30165,-0.06332
148765,-0.51537,-0.62799,-0.56688,0.19412
148872,-0.23114,-0.32415,-0.21997,-0.56907
148916,0.28403,0.10399,0.18978,-0.47615
148970,1.04558,-0.08951,-0.62055,1.07218
149049,0.33496,-0.89427,0.16121,1.06722
149101,1.27784,-0.5819,0.88131,0.78431
149138,-0.29193,-1.21068,-1.63607,4.74463
149183,-0.51444,0.24624,-0.2613,0.93609
149227,0.50732,-0.54814,-0.64289,0.11922
149290,-0.68313,-0.87493,-0.58175,-0.22636
149316,-0.55878,-0.65294,-0.30312,-0.2632
149370,0.027,-0.82437,0.09878,0.89115
149414,-0.76229,-0.3223,-0.52978,-0.22377
149502,0.1546,0.20617,-0.05275,-0.24134
149539,-0.586,0.34899,-0.64986,-0.16049
149584,0.71999,-0.98876,0.71131,1.4039
149655,-0.28481,1.42237,-0.88181,-0.58917
149682,-0.11113,1.48365,-0.86502,-0.95009
149753,-0.21397,-0.59313,-0.49983,0.13554
149780,-1.003,-0.45508,0.7192,0.39534
149833,0.76141,-0.56986,-0.38815,-1.3871
149851,0.21153,-0.49679,0.74062,-0.02361
149931,0.71905,-0.96271,0.12097,0.48658
149968,-0.49033,-0.63256,-0.39162,0.61943
150043,-0.09336,-0.47433,-0.27764,-0.44089
150070,-0.47094,-0.5586,-0.04911,-0.08272
150114,-0.2482,-0.20281,-0.66406,-0.24477
150178,-0.95715,0.32193,0.20903,-0.74376
150196,-0.09142,-0.64948,-0.58356,-0.13501
150221,-1.32771,-0.90202,4.17756,1.80363
150258,-0.15785,-0.44023,-0.33038,-0.33609
150294,-0.69346,0.08066,-0.21515,0.4097
150310,1.66956,-0.24453,-1.3777,0.26021
150356,0.28296,-0.96809,0.30256,0.4047
150418,-0.15038,-0.07102,0.28767,1.00014
150445,-0.95609,0.40011,-0.12983,-0.45495
150524,-0.60721,-0.36483,-0.4144,-0.14124
150588,0.17641,-0.6431,-0.57082,-0.46195
150702,-0.76056,1.05388,1.18484,0.01152
150766,-0.59125,-0.58825,-0.41012,0.47175
150891,1.2823,1.50526,0.4091,-1.00512
150935,-0.51897,-0.71643,-0.44958,-0.26162
150980,-0.34319,0.36509,0.37009,-0.05614
151022,1.35515,0.52268,-1.11133,0.30275
151077,-0.42291,0.23852,-0.41979,-0.23336
151095,-0.0873,0.17882,0.43884,1.07419
151120,-0.59103,-0.58783,-0.04479,0.10688
151157,0.84073,-0.67873,4.16417,-0.78902
151246,0.32957,-0.37045,0.56031,0.36436
151344,0.30433,-0.52538,-0.44432,0.01832
151433,-0.8574,0.00028,-0.05133,-0.11053
151442,3.08696,-0.809,0.61305,1.35585
151451,-0.67551,0.4816,-0.99073,-0.35339
151460,-0.62031,-0.32002,-0.43873,-0.16089
151479,-0.2132,-0.68097,-0.3358,-0.53412
151488,-0.36872,-0.48836,-0.33397,-0.6855
151497,-0.57612,0.74769,-0.04684,-0.08483
151503,0.13387,-0.84478,0.19957,0.11052
151512,1.14665,-0.22479,-0.6112,-1.30224
151521,-1.13163,3.69919,1.73087,0.0513
151530,3.509,-1.31649,0.73343,-0.06664
151549,1.65095,-0.46867,0.09484,-0.10217
151558,-0.30522,-0.05246,-0.43399,-0.59126
151567,0.79405,0.94046,-1.18925,0.80765
151576,-0.59832,0.24371,0.44247,-0.44769
151585,-0.48322,0.76427,2.24244,-0.47156
151683,-0.46027,-0.52726,-0.47088,-0.04865
151709,0.41341,1.96975,-0.99109,0.51512
151736,0.66439,0.64565,-1.19249,-0.73714
151763,3.30029,-0.13534,-1.81348,1.17466
151790,-0.84621,-0.87259,-0.70167,-0.38231
151816,-0.15641,-0.51876,-0.56954,-0.48554
151834,-0.64327,1.82254,-0.66167,-1.31103
151870,-0.86304,-0.94867,-0.55614,-0.22652
151905,-0.49932,-0.39894,-0.71529,-0.32815
151932,2.33192,-0.45674,0.51153,-0.00588
151978,-0.35537,-0.5577,-0.16233,-0.71489
151996,0.90279,0.89701,-0.59247,-0.95828
152038,-0.20748,-0.5415,0.52894,1.1057
152083,1.10804,-0.98586,-0.27937,-0.13749
152127,-0.05667,-0.17037,0.72041,0.53884
152172,-0.30626,-0.56224,0.74453,-1.06104
152234,-1.13309,0.17752,0.04532,0.36795
152252,0.55407,-0.81667,-0.09775,-0.00421
152270,0.80721,0.52488,0.84464,1.20275
152314,0.85181,2.21313,1.82676,-1.95218
152332,-0.58112,-0.4351,-0.42843,-0.18364
152350,0.01547,0.09891,0.06472,-0.71569
152412,2.73662,-0.10364,-0.02561,0.15521
152467,2.86836,-0.38226,-0.47072,0.84493
152500,0.27258,0.23368,-0.50372,-0.11943
152528,0.86927,-0.70058,0.21022,1.42772
152564,0.93605,-1.547,1.36984,2.27733
152582,0.10531,-0.43288,1.35323,1.48425
152617,0.38266,0.82526,-0.38304,0.02018
152662,0.66672,0.58194,-1.40782,1.44857
152760,0.82171,-0.47202,-0.53003,0.68101
152797,1.59566,2.62216,-1.314,3.55763
152868,-0.36989,0.50609,0.11132,0.6556
152902,-0.60144,-0.18926,-0.46891,-0.26707
152948,0.95787,0.44356,1.96386,-0.29808
152993,0.09494,0.29665,1.27181,-0.73265
153026,-0.26332,1.26067,-0.20657,-0.55151
153062,-0.40321,-0.63941,-0.39682,-0.12468
153106,-0.06695,0.76531,-0.6566,0.04941
153124,0.66797,0.2773,0.43421,1.74007
153151,-0.92845,0.55765,0.18186,-0.36589
153204,-0.04981,-0.40779,-0.52068,0.04123
153240,0.14064,0.01932,0.07441,0.64843
153277,-0.29176,-0.62819,-0.44322,-0.15143
153295,0.40889,0.37968,-0.75913,-0.13904
153339,-0.08372,0.22958,-0.89581,0.30556
153384,5.35348,0.24953,-2.45229,1.2848
153400,0.37013,0.58276,-0.29205,-0.05849
153437,0.09437,2.49737,2.74778,3.84549
153473,-1.76724,1.80192,2.40243,2.76873
153507,-0.17293,-0.74083,-0.58495,-0.14495
153543,0.0694,-0.38747,-1.18242,1.23389
153561,-0.72369,-0.14852,-0.06431,-0.17511
153589,1.73686,-0.01613,-1.00035,-0.0931
153605,-0.51121,0.60944,-0.74333,0.05129
153623,0.19237,-0.85822,2.22211,-0.11774
153696,-0.37675,0.55197,-0.1975,0.32467
153776,-0.45578,-0.44626,-0.01167,0.14234
153829,1.92249,0.91888,-0.90851,0.85522
153865,0.19732,1.57935,0.51614,0.10634
153909,1.72799,-0.04979,3.76676,0.82827
153936,1.37493,0.83138,0.35218,3.72471
154013,-0.45814,-0.31248,0.55483,0.35867
154068,0.90145,1.43818,2.16152,2.58262
154139,-0.53566,0.49195,0.83471,1.19131
154166,-0.58292,1.92134,0.89306,0.77989
154184,-0.00217,1.1964,-0.7296,-0.61114
154228,0.66798,0.38688,-0.99804,0.2071
154282,1.88268,0.79367,-1.98674,0.14545
154308,1.26447,-0.14032,1.33082,-1.68687
154344,0.43053,1.45883,-0.40249,-0.27993
154380,-0.91906,-0.74137,-0.13277,2.07586
154415,0.5862,0.45576,-0.22728,0.253
154460,0.24133,1.1539,-0.82577,0.18534
154497,0.08738,0.00125,-0.3364,0.19396
154521,-0.00102,1.47213,0.22335,-0.93115
154585,1.16417,-0.33967,0.35596,1.4042
154665,0.25381,-0.45195,-0.66968,-0.27257
154709,-0.59933,2.47705,-0.20193,-0.82859
154736,2.96345,-1.16546,2.46269,-0.20425
154754,0.1594,3.01257,-0.77559,0.58528
154790,-0.3941,0.8523,-0.50477,-0.22302
154834,0.27056,1.308,0.3153,0.90234
154852,0.01763,-0.38859,-0.63915,-0.08841
154914,0.40664,-0.35866,0.23309,0.64884
154932,-0.10409,2.74062,-1.18949,0.25178
154978,0.52374,-0.15911,0.33908,-0.57534
154996,0.06781,2.33974,-1.29422,1.14896
155083,0.33212,0.49614,1.47849,0.70201
155092,1.74906,0.29712,0.13201,-0.69989
155109,0.23718,-0.13576,0.16714,-0.16773
155118,-0.21377,0.81447,0.75471,0.56023
155127,0.01885,0.5552,-0.97868,-0.28004
155136,-0.77894,0.09846,2.00656,0.51176
155145,-0.33476,2.27858,-0.92733,-0.03553
155154,1.55807,-0.02693,-0.13241,-0.75081
155243,-0.81802,-0.99512,-0.76874,-0.40656
155261,-0.93735,-0.80647,-0.58088,-0.35253
155289,0.6783,-1.33778,-0.74557,0.0488
155314,-0.82054,-0.79133,-0.6547,-0.51735
155350,-0.93936,-0.59289,-0.7741,-0.41058
155403,-0.50919,-0.76279,-0.22197,-0.31027
155458,-0.98003,0.41784,0.07471,0.46963
155494,0.24854,-0.76595,-0.44732,0.15328
155528,0.37287,0.19992,0.97104,0.14213
155546,0.86555,-0.16592,0.74673,-1.85877
155591,-0.22868,-0.05743,0.46965,0.08247
155662,-0.22342,0.76166,0.64322,0.06102
155724,-0.36053,-0.57866,0.44605,0.21361
155760,-0.21127,-0.77374,-0.67756,-0.3578
155797,-0.69493,0.00463,-0.79469,-0.12975
155840,-0.6459,-0.52894,0.56047,-0.27306
155911,0.17397,-0.58013,-0.4886,-0.49066
155957,-0.027,0.39761,-0.27177,-0.13524
156035,-0.57721,-0.07357,-0.57143,-0.16026
156106,0.10192,-0.6774,-1.09399,0.65437
156151,-0.59535,2.83554,-0.67864,0.02202
156213,0.50895,0.04327,-0.10554,0.33738
156259,-0.91236,0.4059,-0.81696,0.05535
156277,-0.4122,-0.24594,-0.26791,-0.22173
156311,-0.54749,-0.25731,-0.17429,-0.29599
156357,-0.57844,-0.48137,-0.23402,-0.31456
156437,-0.12635,-0.2063,-0.34154,-0.14695
156473,-0.7453,-0.77076,-0.20212,-0.02141
156534,-1.47434,0.48862,1.95422,0.54159
156589,0.01296,0.44803,1.05105,0.96888
156623,-0.67169,-0.20226,0.39137,0.04282
156669,-0.07834,-0.52626,-0.30112,-0.03672
156712,-0.46595,0.24615,-0.08224,-0.46202
156767,0.18127,-0.46791,-0.77561,-0.60193
156801,0.40192,-1.08747,-0.14004,-0.08672
156927,-0.76817,-0.42877,-0.29188,0.34293
157004,-0.70437,0.4345,0.70853,-0.0986
157031,-0.67929,-0.33368,-0.54805,-0.58637
157086,-0.6104,-0.60417,-0.23737,-0.41613
157193,0.04115,-0.43826,-0.44473,0.58489
157246,0.02908,-1.65516,0.45605,0.9547
157273,1.63524,-1.64869,1.6422,2.26342
157317,-0.23896,-0.37503,-0.36702,-0.78439
157362,1.07772,-0.17798,-0.7318,-1.51992
157424,-0.49389,-0.7959,-0.37749,-0.31446
157451,-0.20787,0.14319,-0.45987,-0.11701
157497,-0.60427,-0.49283,-0.60679,0.09343
157530,-0.7221,-0.67164,-0.50705,-0.07688
157585,-0.26083,-0.78332,-0.31288,-0.28724
157683,-0.62938,-0.59499,-0.39791,-0.50083
157736,0.45763,0.61758,2.74795,0.74696
157781,0.07164,-0.64716,-0.53251,-0.06249
157834,-1.00683,-0.67727,-0.56869,-0.4809
157898,-0.45439,-0.18379,0.17325,2.56042
157923,-0.2343,0.55687,0.30494,-0.33501
157969,0.44646,1.57086,0.45578,-1.15436
158010,-0.40324,1.32813,-1.26593,0.04701
158065,-0.98943,1.79193,-1.76948,-0.67888
158109,-0.67627,-0.67245,-0.61588,-0.39465
158136,-0.34925,3.31098,-0.92146,-0.11706
158181,-0.56931,-0.51998,-0.78996,-0.3505
158243,-0.42858,-0.52048,-0.52757,-0.55565
158314,-0.74938,-0.79694,-0.49709,-0.37033
158396,0.10702,-0.53221,-0.16805,-0.71938
158449,-0.64389,-0.70594,-0.44712,-0.67691
158528,0.98376,1.29047,-0.31695,0.57862
158564,-0.77306,-0.88374,-0.65665,-0.33291
158608,-0.15424,2.79199,3.45656,-1.36471
158653,0.11382,-0.04038,-1.72099,0.23769
