Siruta,Localitate,Categorie_Max,Categorie_Min
179285,Oras Chitila,Barbati_45-64,Femei_18-24
179310,Dobroesti,Barbati_45-64,Femei_18-24
179347,Glina,Barbati_45-64,Femei_18-24
179383,Jilava,Barbati_45-64,Femei_18-24
179409,Oras Magurele,Barbati_45-64,Femei_18-24
179463,Mogosoaia,Barbati_45-64,Barbati_18-24
179481,Oras Otopeni,Barbati_45-64,Femei_18-24
179515,Oras Pantelimon,Barbati_45-64,Femei_18-24
179533,Oras Popesti Leordeni,Barbati_45-64,Femei_18-24
179551,Oras Voluntari,Barbati_45-64,Femei_18-24
179588,Copaceni,Barbati_45-64,Barbati_18-24
179604,Poienile Izei,Barbati_45-64,Femei_18-24
179613,Sieu,Barbati_45-64,Barbati_18-24
179622,Grosii Tiblesului,Barbati_45-64,Barbati_18-24
179631,Treznea,Femei_45-64,Femei_18-24
179640,Vulcana-Pandele,Femei_45-64,Femei_18-24
179659,Negrilesti,Barbati_45-64,Femei_18-24
179677,Camin,Femei_45-64,Barbati_18-24
179686,Dumitrita,Barbati_45-64,Femei_18-24
179695,Simisna,Femei_65_,Barbati_18-24
179702,Traian,Barbati_45-64,Femei_18-24
179711,Vladeni,Barbati_45-64,Femei_18-24
179720,Poiana Ilvei,Barbati_45-64,Femei_25-34
179739,Malu,Barbati_45-64,Femei_18-24
179748,Cosoba,Barbati_45-64,Barbati_18-24
179757,Herasti,Barbati_45-64,Barbati_18-24
179766,Isvoarele,Barbati_45-64,Femei_25-34
179775,Sabareni,Barbati_45-64,Barbati_18-24
179784,Boranesti,Barbati_45-64,Femei_18-24
179793,Buesti,Barbati_45-64,Barbati_18-24
179800,Maia,Barbati_45-64,Femei_18-24
179819,Ograda,Barbati_45-64,Femei_18-24
179828,Rosiori,Barbati_45-64,Femei_25-34
179837,Coas,Barbati_45-64,Barbati_18-24
179846,Coltau,Barbati_45-64,Femei_18-24
179855,Gardani,Barbati_45-64,Femei_18-24
179864,Oncesti,Barbati_45-64,Femei_18-24
179873,Agris,Barbati_45-64,Femei_25-34
179882,Ciumesti,Barbati_45-64,Femei_18-24
179891,Raciu,Barbati_45-64,Femei_18-24
179908,Pietrari,Barbati_45-64,Femei_18-24
179917,Rau Alb,Barbati_45-64,Femei_18-24
179926,Rascaeti,Barbati_45-64,Femei_18-24
179935,Persinari,Barbati_45-64,Femei_18-24
179944,Runcu Salvei,Barbati_45-64,Femei_18-24
179953,Ciceu- Mihaiesti,Barbati_45-64,Barbati_18-24
179962,Galbinasi,Barbati_45-64,Femei_65_
179971,Colelia,Femei_65_,Femei_25-34
179980,Marculesti,Barbati_45-64,Femei_18-24
179999,Moldoveni,Barbati_45-64,Femei_18-24
180000,Platonesti,Barbati_45-64,Femei_18-24
180019,Sarateni,Barbati_45-64,Femei_18-24
180028,Porumbesti,Barbati_45-64,Femei_18-24
180037,Boghis,Femei_45-64,Femei_18-24
180046,Gura Ialomitei,Barbati_45-64,Femei_18-24
180055,Crivat,Barbati_45-64,Femei_18-24
180064,Barbulesti,Barbati_45-64,Femei_65_
180091,Racsa,Femei_45-64,Barbati_18-24
